IP_Address,NA,C,DateTime,E,Request_Method,status code sent by server,size of obejct retrun to the client,Referring_URL,User_Agent
103.201.138.247,-,-,[22/Feb/2019:17:14:17,+0000],GET /wakoassets/js/superfish.js HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:29,+0000],GET /wakoassets/js/jquery-2.2.4.min.js HTTP/1.1,404,2072,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:29,+0000],GET /wakoassets/js/jquery.bxslider.min.js HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:29,+0000],GET /wakoassets/js/jquery.magnific-popup.min.js HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:35,+0000],GET /wakoassets/uploads/partner-3.png HTTP/1.1,500,251,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:36,+0000],GET /wakoassets/uploads/partner-4.png HTTP/1.1,500,251,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:37,+0000],GET /wakoassets/uploads/partner-6.png HTTP/1.1,500,251,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:39,+0000],GET /wako/ HTTP/1.1,200,7892,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:39,+0000],GET /wako/assets/uploads/service-10.jpg HTTP/1.1,200,9719,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:35,+0000],GET /wakoassets/uploads/testimonial-4.jpg HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:55,+0000],GET /favicon.ico HTTP/1.1,200,-,http://socialstudio.in/wako/admin/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:58,+0000],GET /wako/admin/profile-edit.php HTTP/1.1,200,4317,http://socialstudio.in/wako/admin/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:15,+0000],GET /wako/admin/login.php HTTP/1.1,200,792,http://socialstudio.in/wako/admin/profile-edit.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:05,+0000],GET /wakoassets/uploads/logo.png HTTP/1.1,500,251,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:05,+0000],GET /wakoassets/uploads/testimonial-1.jpg HTTP/1.1,500,251,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:03,+0000],GET /wakoassets/css/responsive.css HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:11,+0000],GET /wakoassets/css/style.css HTTP/1.1,404,2072,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:11,+0000],GET /wakoassets/css/responsive.css HTTP/1.1,404,2072,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:12,+0000],GET /wakoassets/js/jquery.slicknav.min.js HTTP/1.1,404,2072,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:17,+0000],GET /wakoassets/uploads/slider-1.jpg HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:23,+0000],GET /wakoassets/js/owl.carousel.min.js HTTP/1.1,404,2072,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:23,+0000],GET /wakoassets/uploads/slider-1.jpg HTTP/1.1,404,2072,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:39,+0000],GET /wako/assets/uploads/team-member-8.jpg HTTP/1.1,200,7707,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:34,+0000],GET /wakoassets/uploads/testimonial-2.jpg HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:34,+0000],GET /wakoassets/js/jquery.bxslider.min.js HTTP/1.1,404,2072,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:48,+0000],GET /wako/admin/ HTTP/1.1,200,3593,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:04,+0000],POST /wako/admin/profile-edit.php HTTP/1.1,200,4317,http://socialstudio.in/wako/admin/profile-edit.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:14,+0000],GET /favicon.ico HTTP/1.1,200,-,http://socialstudio.in/wako/admin/profile-edit.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:23,+0000],POST /wako/admin/login.php HTTP/1.1,302,2465,http://socialstudio.in/wako/admin/login.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:13:59,+0000],GET /wako/ HTTP/1.1,200,7888,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:03,+0000],GET /wakoassets/css/bootstrap.min.css HTTP/1.1,500,251,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:04,+0000],GET /wakoassets/css/animate.css HTTP/1.1,500,251,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:04,+0000],GET /wakoassets/css/hover.css HTTP/1.1,500,251,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:04,+0000],GET /wakoassets/js/modernizr.min.js HTTP/1.1,500,251,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:05,+0000],GET /wakoassets/js/jquery-2.2.4.min.js HTTP/1.1,500,251,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:00,+0000],GET /wakoassets/css/superfish.css HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:07,+0000],GET /wakoassets/js/jquery.slicknav.min.js HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:17,+0000],GET /wakoassets/js/hoverIntent.js HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:23,+0000],GET /wakoassets/js/superfish.js HTTP/1.1,404,2072,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:29,+0000],GET /wakoassets/js/jquery.mixitup.min.js HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:34,+0000],GET /wakoassets/js/wow.min.js HTTP/1.1,404,2072,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:35,+0000],GET /wakoassets/js/custom.js HTTP/1.1,404,2072,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:35,+0000],GET /wakoassets/js/jquery.magnific-popup.min.js HTTP/1.1,404,2072,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:15,+0000],GET /wako/admin/logout.php HTTP/1.1,302,-,http://socialstudio.in/wako/admin/profile-edit.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:16,+0000],GET /favicon.ico HTTP/1.1,200,-,http://socialstudio.in/wako/admin/login.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:13:59,+0000],GET /wakoassets/css/slicknav.css HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:03,+0000],GET /wakoassets/css/style.css HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:05,+0000],GET /wakoassets/js/bootstrap.min.js HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:11,+0000],GET /wakoassets/css/magnific-popup.css HTTP/1.1,404,2072,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:17,+0000],GET /wakoassets/js/owl.animate.js HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:23,+0000],GET /wakoassets/js/owl.animate.js HTTP/1.1,404,2072,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:23,+0000],GET /wakoassets/uploads/slider-2.jpg HTTP/1.1,404,2072,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:29,+0000],GET /wakoassets/js/custom.js HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:37,+0000],GET /wakoassets/js/bootstrap.min.js HTTP/1.1,500,251,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:38,+0000],GET /wakoassets/js/jquery.slicknav.min.js HTTP/1.1,500,251,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:39,+0000],GET /wako/assets/uploads/team-member-7.jpg HTTP/1.1,200,7707,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:34,+0000],GET /wakoassets/uploads/testimonial-3.jpg HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:35,+0000],GET /wakoassets/uploads/partner-1.png HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:24,+0000],GET /wako/assets/uploads/ HTTP/1.1,403,978,http://socialstudio.in/wako/admin/index.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:34,+0000],GET /wako/admin/logout.php HTTP/1.1,302,-,http://socialstudio.in/wako/admin/profile-edit.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:01:29,+0000],GET /favicon.ico HTTP/1.1,200,-,http://socialstudio.in/wako/admin/index.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:01:46,+0000],GET /favicon.ico HTTP/1.1,200,-,http://socialstudio.in/wako/admin/settings.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:35,+0000],GET /wakoassets/js/jquery.mixitup.min.js HTTP/1.1,404,2072,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:35,+0000],GET /wakoassets/uploads/partner-2.png HTTP/1.1,301,-,http://socialstudio.in/wako/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:49,+0000],GET /wako/admin/ckeditor/ckeditor.js HTTP/1.1,200,224427,http://socialstudio.in/wako/admin/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:14:59,+0000],GET /favicon.ico HTTP/1.1,200,-,http://socialstudio.in/wako/admin/profile-edit.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:05,+0000],GET /favicon.ico HTTP/1.1,200,-,http://socialstudio.in/wako/admin/profile-edit.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:13,+0000],POST /wako/admin/profile-edit.php HTTP/1.1,200,4317,http://socialstudio.in/wako/admin/profile-edit.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:24,+0000],GET /favicon.ico HTTP/1.1,200,-,http://socialstudio.in/wako/admin/index.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:35,+0000],GET /wako/admin/login.php HTTP/1.1,200,792,http://socialstudio.in/wako/admin/profile-edit.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:42,+0000],POST /wako/admin/login.php HTTP/1.1,302,2465,http://socialstudio.in/wako/admin/login.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:53,+0000],GET /wako/admin/settings.php HTTP/1.1,200,8006,http://socialstudio.in/wako/admin/page.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:54,+0000],GET /wako/admin/ckeditor/styles.js?t=H4PG HTTP/1.1,200,1830,http://socialstudio.in/wako/admin/settings.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:59,+0000],GET /favicon.ico HTTP/1.1,200,-,http://socialstudio.in/wako/admin/settings.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:17:03,+0000],GET /favicon.ico HTTP/1.1,200,-,http://socialstudio.in/wako/admin/settings.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:18:29,+0000],GET /favicon.ico HTTP/1.1,200,-,http://socialstudio.in/wako/admin/settings.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:18:44,+0000],GET /favicon.ico HTTP/1.1,200,-,http://socialstudio.in/wako/admin/settings.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:29,+0000],GET /wako/admin/profile-edit.php HTTP/1.1,200,4221,http://socialstudio.in/wako/admin/index.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:42,+0000],GET /wako/admin/index.php HTTP/1.1,200,3536,http://socialstudio.in/wako/admin/login.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:48,+0000],GET /wako/admin/page.php HTTP/1.1,200,4104,http://socialstudio.in/wako/admin/index.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:54,+0000],GET /wako/admin/ckeditor/lang/en.js?t=H4PG HTTP/1.1,200,4455,http://socialstudio.in/wako/admin/settings.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:55,+0000],GET /wako/admin/ckeditor/skins/moono-lisa/icons.png?t=320013d HTTP/1.1,200,5881,http://socialstudio.in/wako/admin/ckeditor/skins/moono-lisa/editor.css?t=H4PG,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:18:43,+0000],POST /wako/admin/settings.php HTTP/1.1,200,8051,http://socialstudio.in/wako/admin/settings.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:54,+0000],GET /wako/admin/ckeditor/plugins/tableselection//styles/tableselection.css HTTP/1.1,200,434,http://socialstudio.in/wako/admin/settings.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:55,+0000],GET /wako/admin/ckeditor/plugins/wsc/skins/moono-lisa/wsc.css HTTP/1.1,200,336,http://socialstudio.in/wako/admin/settings.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:21:50,+0000],GET /favicon.ico HTTP/1.1,200,-,http://socialstudio.in/wako/assets/uploads/logo.png,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:23,+0000],GET /wako/admin/index.php HTTP/1.1,200,3511,http://socialstudio.in/wako/admin/login.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
103.201.138.247,-,-,[22/Feb/2019:17:15:30,+0000],GET /wako/assets/uploads/ HTTP/1.1,403,978,http://socialstudio.in/wako/admin/profile-edit.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
